id	name
GO:0046951	ketone body biosynthetic process
GO:0090143	nucleoid organization
GO:2000641	regulation of early endosome to late endosome transport
GO:0006849	plasma membrane pyruvate transport
GO:0035434	copper ion transmembrane transport
GO:0031048	small non-coding RNA-dependent heterochromatin formation
GO:0051093	negative regulation of developmental process
GO:0010479	stele development
GO:0016043	cellular component organization
GO:0016578	histone deubiquitination
GO:0031060	regulation of histone methylation
GO:0033182	regulation of histone ubiquitination
GO:0035065	regulation of histone acetylation
GO:1902275	regulation of chromatin organization
GO:1902004	positive regulation of amyloid-beta formation
GO:0009446	putrescine biosynthetic process
GO:0090696	post-embryonic plant organ development
GO:0002182	cytoplasmic translational elongation
GO:0080006	internode patterning
GO:0043562	cellular response to nitrogen levels
GO:0006004	fucose metabolic process
GO:0006516	glycoprotein catabolic process
GO:0016139	glycoside catabolic process
GO:0031399	regulation of protein modification process
GO:0070070	proton-transporting V-type ATPase complex assembly
GO:0009947	centrolateral axis specification
GO:0010865	stipule development
GO:0033320	UDP-D-xylose biosynthetic process
GO:0042732	D-xylose metabolic process
GO:0050777	negative regulation of immune response
GO:0008153	para-aminobenzoic acid biosynthetic process
GO:0046656	folic acid biosynthetic process
GO:0051928	positive regulation of calcium ion transport
GO:0097250	mitochondrial respirasome assembly
GO:0046345	abscisic acid catabolic process
GO:0009304	tRNA transcription
GO:0016045	detection of bacterium
GO:0051014	actin filament severing
GO:1901656	glycoside transport
GO:0061083	regulation of protein refolding
GO:0090114	COPII-coated vesicle budding
GO:0000354	cis assembly of pre-catalytic spliceosome
GO:0009268	response to pH
GO:0051083	'de novo' cotranslational protein folding
GO:0061077	chaperone-mediated protein folding
GO:0033614	chloroplast proton-transporting ATP synthase complex assembly
GO:0048834	specification of petal number
GO:0006423	cysteinyl-tRNA aminoacylation
GO:0042407	cristae formation
GO:0034497	protein localization to phagophore assembly site
GO:0044805	late nucleophagy
GO:0030174	regulation of DNA-templated DNA replication initiation
GO:0071163	DNA replication preinitiation complex assembly
GO:0032515	negative regulation of phosphoprotein phosphatase activity
GO:0006471	protein ADP-ribosylation
GO:0030592	DNA ADP-ribosylation
GO:0070212	protein poly-ADP-ribosylation
GO:0043981	histone H4-K5 acetylation
GO:0043982	histone H4-K8 acetylation
GO:0043984	histone H4-K16 acetylation
GO:0018022	peptidyl-lysine methylation
GO:0009082	branched-chain amino acid biosynthetic process
GO:0009225	nucleotide-sugar metabolic process
GO:0031056	regulation of histone modification
GO:1990966	ATP generation from poly-ADP-D-ribose
GO:0006777	Mo-molybdopterin cofactor biosynthetic process
GO:0000722	telomere maintenance via recombination
GO:0006312	mitotic recombination
GO:0051958	methotrexate transport
GO:1903229	xanthosine biosynthetic process
GO:2000113	negative regulation of cellular macromolecule biosynthetic process
GO:0006657	CDP-choline pathway
GO:0070584	mitochondrion morphogenesis
GO:0032491	detection of molecule of fungal origin
GO:0010393	galacturonan metabolic process
GO:0048359	mucilage metabolic process involved in seed coat development
GO:1902066	regulation of cell wall pectin metabolic process
GO:0071395	cellular response to jasmonic acid stimulus
GO:0031023	microtubule organizing center organization
GO:0010111	glyoxysome organization
GO:0019395	fatty acid oxidation
GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process
GO:1900369	negative regulation of post-transcriptional gene silencing by RNA
GO:0051754	meiotic sister chromatid cohesion, centromeric
GO:0071323	cellular response to chitin
GO:0018345	protein palmitoylation
GO:1990918	double-strand break repair involved in meiotic recombination
GO:1903800	positive regulation of miRNA maturation
GO:2000636	positive regulation of primary miRNA processing
GO:2000185	regulation of phosphate transmembrane transport
GO:0010220	positive regulation of vernalization response
GO:1902455	negative regulation of stem cell population maintenance
GO:0015727	lactate transport
GO:0090228	positive regulation of red or far-red light signaling pathway
GO:0097638	L-arginine import across plasma membrane
GO:0006011	UDP-glucose metabolic process
GO:0016477	cell migration
GO:0030031	cell projection assembly
GO:0030866	cortical actin cytoskeleton organization
GO:0048205	COPI coating of Golgi vesicle
GO:0035335	peptidyl-tyrosine dephosphorylation
GO:0045739	positive regulation of DNA repair
GO:0007051	spindle organization
GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity
GO:0055122	response to very low light intensity stimulus
GO:0051446	positive regulation of meiotic cell cycle
GO:0071836	nectar secretion
GO:0051231	spindle elongation
GO:0080120	CAAX-box protein maturation
GO:0006218	uridine catabolic process
GO:0015824	proline transport
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0009685	gibberellin metabolic process
GO:0098754	detoxification
GO:0015840	urea transport
GO:0080170	hydrogen peroxide transmembrane transport
GO:0046244	salicylic acid catabolic process
GO:0046274	lignin catabolic process
GO:0010413	glucuronoxylan metabolic process
GO:0071289	cellular response to nickel ion
GO:0006592	ornithine biosynthetic process
GO:0009946	proximal/distal axis specification
GO:0010018	far-red light signaling pathway
GO:0051457	maintenance of protein location in nucleus
GO:1901000	regulation of response to salt stress
GO:0007039	protein catabolic process in the vacuole
GO:0045721	negative regulation of gluconeogenesis
GO:0042592	homeostatic process
GO:0042759	long-chain fatty acid biosynthetic process
GO:0046512	sphingosine biosynthetic process
GO:0046514	ceramide catabolic process
GO:0042144	vacuole fusion, non-autophagic
GO:0008615	pyridoxine biosynthetic process
GO:0042819	vitamin B6 biosynthetic process
GO:0042823	pyridoxal phosphate biosynthetic process
GO:1900366	negative regulation of defense response to insect
GO:0006188	IMP biosynthetic process
GO:0046033	AMP metabolic process
GO:0006824	cobalt ion transport
GO:0006649	phospholipid transfer to membrane
GO:0090627	plant epidermal cell differentiation
GO:1901957	regulation of cutin biosynthetic process
GO:0019217	regulation of fatty acid metabolic process
GO:0006474	N-terminal protein amino acid acetylation
GO:0006591	ornithine metabolic process
GO:0000488	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)
GO:0000489	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)
GO:0099587	inorganic ion import across plasma membrane
GO:0046939	nucleotide phosphorylation
GO:0046474	glycerophospholipid biosynthetic process
GO:0018344	protein geranylgeranylation
GO:0034553	mitochondrial respiratory chain complex II assembly
GO:0071076	RNA 3' uridylation
GO:0031396	regulation of protein ubiquitination
GO:0000032	cell wall mannoprotein biosynthetic process
GO:0055129	L-proline biosynthetic process
GO:0000054	ribosomal subunit export from nucleus
GO:1902626	assembly of large subunit precursor of preribosome
GO:0048700	acquisition of desiccation tolerance in seed
GO:0010440	stomatal lineage progression
GO:0031329	regulation of cellular catabolic process
GO:0019988	charged-tRNA amino acid modification
GO:0046168	glycerol-3-phosphate catabolic process
GO:1900457	regulation of brassinosteroid mediated signaling pathway
GO:0006497	protein lipidation
GO:0000023	maltose metabolic process
GO:0000025	maltose catabolic process
GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response
GO:0051091	positive regulation of DNA-binding transcription factor activity
GO:0046488	phosphatidylinositol metabolic process
GO:0019676	ammonia assimilation cycle
GO:0097054	L-glutamate biosynthetic process
GO:0010434	bract formation
GO:0048439	flower morphogenesis
GO:0055081	anion homeostasis
GO:1903424	fluoride transmembrane transport
GO:1901183	positive regulation of camalexin biosynthetic process
GO:2001009	regulation of plant-type cell wall cellulose biosynthetic process
GO:0043171	peptide catabolic process
GO:0009830	cell wall modification involved in abscission
GO:0010047	fruit dehiscence
GO:0009117	nucleotide metabolic process
GO:2000785	regulation of autophagosome assembly
GO:0042726	flavin-containing compound metabolic process
GO:1903578	regulation of ATP metabolic process
GO:2000025	regulation of leaf formation
GO:0051783	regulation of nuclear division
GO:0051604	protein maturation
GO:1902325	negative regulation of chlorophyll biosynthetic process
GO:0010529	negative regulation of transposition
GO:0035067	negative regulation of histone acetylation
GO:0048219	inter-Golgi cisterna vesicle-mediated transport
GO:0015739	sialic acid transport
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport
GO:0009102	biotin biosynthetic process
GO:0017001	antibiotic catabolic process
GO:0043200	response to amino acid
GO:0022618	ribonucleoprotein complex assembly
GO:0072722	response to amitrole
GO:0080136	priming of cellular response to stress
GO:1902065	response to L-glutamate
GO:0018874	benzoate metabolic process
GO:0019877	diaminopimelate biosynthetic process
GO:0048227	plasma membrane to endosome transport
GO:0035551	protein initiator methionine removal involved in protein maturation
GO:0034088	maintenance of mitotic sister chromatid cohesion
GO:0034196	acylglycerol transport
GO:0010930	negative regulation of auxin mediated signaling pathway
GO:1902659	regulation of glucose mediated signaling pathway
GO:0080040	positive regulation of cellular response to phosphate starvation
GO:0045471	response to ethanol
GO:0002220	innate immune response activating cell surface receptor signaling pathway
GO:0010450	inflorescence meristem growth
GO:0090706	specification of plant organ position
GO:0000707	meiotic DNA recombinase assembly
GO:0010422	regulation of brassinosteroid biosynthetic process
GO:0032447	protein urmylation
GO:0006013	mannose metabolic process
GO:0051665	membrane raft localization
GO:0015670	carbon dioxide transport
GO:0071211	protein targeting to vacuole involved in autophagy
GO:1904962	plastid to vacuole vesicle-mediated transport
GO:0090691	formation of plant organ boundary
GO:1903798	regulation of miRNA maturation
GO:0080026	response to indolebutyric acid
GO:0006671	phytosphingosine metabolic process
GO:0015940	pantothenate biosynthetic process
GO:0012502	induction of programmed cell death
GO:0097501	stress response to metal ion
GO:1990542	mitochondrial transmembrane transport
GO:0048575	short-day photoperiodism, flowering
GO:0018117	protein adenylylation
GO:0010372	positive regulation of gibberellin biosynthetic process
GO:0071462	cellular response to water stimulus
GO:0071491	cellular response to red light
GO:0001763	morphogenesis of a branching structure
GO:0060771	phyllotactic patterning
GO:0097753	membrane bending
GO:0043254	regulation of protein-containing complex assembly
GO:0090173	regulation of synaptonemal complex assembly
GO:0051346	negative regulation of hydrolase activity
GO:0009594	detection of nutrient
GO:0010036	response to boron-containing substance
GO:0031001	response to brefeldin A
GO:1900386	positive regulation of flavonol biosynthetic process
GO:0006106	fumarate metabolic process
GO:0045834	positive regulation of lipid metabolic process
GO:0071470	cellular response to osmotic stress
GO:0010275	NAD(P)H dehydrogenase complex assembly
GO:0050982	detection of mechanical stimulus
GO:0010729	positive regulation of hydrogen peroxide biosynthetic process
GO:0035017	cuticle pattern formation
GO:0033499	galactose catabolic process via UDP-galactose
GO:1904966	positive regulation of vitamin E biosynthetic process
GO:1905036	positive regulation of antifungal innate immune response
GO:0000372	Group I intron splicing
GO:0001561	fatty acid alpha-oxidation
GO:0046838	phosphorylated carbohydrate dephosphorylation
GO:0051973	positive regulation of telomerase activity
GO:0010477	response to sulfur dioxide
GO:0048448	stamen morphogenesis
GO:0046475	glycerophospholipid catabolic process
GO:0065001	specification of axis polarity
GO:0033356	UDP-L-arabinose metabolic process
GO:0048283	indeterminate inflorescence morphogenesis
GO:0002940	tRNA N2-guanine methylation
GO:0080173	male-female gamete recognition during double fertilization forming a zygote and endosperm
GO:0000379	tRNA-type intron splice site recognition and cleavage
GO:0006597	spermine biosynthetic process
GO:0019079	viral genome replication
GO:0055089	fatty acid homeostasis
GO:0006437	tyrosyl-tRNA aminoacylation
GO:0071479	cellular response to ionizing radiation
